Student_ID,Study_Hours,Assignments_Completed,Exam_Scores,Learning_Style,Linguistic,Logical_Mathematical,Spatial,Musical,Bodily_Kinesthetic,Interpersonal,Intrapersonal,Naturalistic,Existential,Cluster,Final_Cluster
137,5.669115595690295,4,55.41876673344801,2,8.603104926574193,1.0285106372263155,6.6519404434368825,6.570924082287293,4.669441935987027,1.821779222902032,4.204837766497795,6.8722835995650895,7.862806339979812,4,4
138,7.3271706300566,8,73.30891376549656,1,3.4132511808596204,6.761784804036615,3.2275906582637077,9.466959697205509,2.1300902077352624,3.868206435914712,7.123459723862699,1.4744778970105104,6.264378045808495,3,3
139,4.272666421413646,9,58.23155701373908,1,2.4074362396310316,3.68591421125689,2.465335447091774,7.983203795265753,2.5416546203950334,1.9420837348198001,3.467083274372806,5.015533940314269,3.3960835134892924,3,3
140,9.746038744488645,1,68.28485343439384,1,8.677806610632853,3.163441498295354,2.6822299654761546,2.1514323206060486,8.44620899343531,2.1573683736449727,8.449076753031447,5.985815384980725,1.2820840197298005,5,5
141,9.662025654479,0,70.48056758153325,0,1.4185052779605893,3.807091720038524,1.1781609251252894,4.127563741826629,6.2635476851999385,6.1646553817752405,7.658810439403632,3.681594381851789,2.075039955678572,5,5
142,3.2660406624282774,9,55.98392918508654,0,6.577294961794741,3.304428085944589,4.516138998873453,4.91854281558162,4.03779219295437,1.54811739789544,8.101205600933207,5.09568071968346,6.600726811666236,3,3
143,5.475236553031469,8,60.19819705209055,0,6.057935627201261,1.2771104469440306,2.7228491244958826,4.563654298728444,8.225660880959914,1.2783779325420943,2.0719588228904464,2.471984150771686,9.409781951582623,4,4
144,3.707904788350927,9,66.39063675064128,2,4.113284027515249,9.743797381515298,4.704899144110322,7.023777482456913,3.218679150741847,7.42972691323448,2.264924151959886,3.7371146452123254,2.8588096357480577,1,1
145,3.5635644493972087,8,64.58855407684518,2,3.836705689876231,2.9867093960750357,9.41494988654889,9.027037929309063,9.784294287401835,4.2548238535694,3.5782636397012526,6.589956924191827,7.615235341945889,4,4
146,1.3319825261907952,8,47.38164744280604,0,7.946719535634592,7.606267863303756,4.87486188556471,3.7544631717050923,4.103358469715528,2.1283781431048596,5.66269448677805,3.7162005027503957,8.798059569241374,4,4
147,6.486079005819072,5,57.35730293197793,2,1.7778214968629182,7.863367552247578,8.901860472863515,5.966894227790671,4.0357985873610485,3.282514937737374,7.732144690294621,9.097687705679846,5.6879396060276,1,1
148,5.524111209059753,7,59.16341058287673,1,3.1310587838024686,9.363316582065064,6.449542899542888,8.104684797222271,3.8072071498303472,6.778778566171591,8.52877801684813,6.655662618768908,7.02339216259292,1,1
149,1.463308761249904,0,27.66767372857833,1,7.592038586542808,1.2749451138404198,3.2241839919525273,4.7459625296081445,2.0990036433185915,3.479829104267661,7.3390178436146245,4.94784116592386,8.335137850085333,2,2
150,3.507818178129503,9,53.93019480196752,1,5.934885253537818,8.84843504602307,4.202692833332902,2.5130631555936627,2.000234325988112,5.450690126083671,9.357371933775745,1.3488124199876421,3.346076419665342,3,3
151,9.174392973699883,3,58.50247508733931,0,2.1518938768022773,5.745035627558202,1.7552758223928646,5.274558687373734,6.83294531080711,2.0952577605400506,7.6486915865433724,5.495935016842041,3.6720610684123867,5,5
152,3.1560570160027517,0,35.62918322248762,2,8.939220528538542,6.692896989692451,4.001163342364094,1.4970026866872561,8.876062401022423,6.292842738449023,3.7564109830415324,7.882986179125803,1.0056476496561055,2,2
153,2.304053848821008,7,50.73873710952912,0,4.541030619072324,6.800232494089303,7.097868509531806,9.481451086020492,8.114684592445062,3.8446991545893767,3.3857315590471533,3.3900183821117227,9.667847178080223,4,4
154,5.405074842498067,0,47.3862981901768,2,8.450815377899556,8.378180244862548,1.6489998363649168,1.6733908467547574,2.26996834619216,6.642715910758449,7.265732052709809,8.260962126838905,9.257904051367102,2,2
155,9.870854086995406,2,71.3650647250566,1,8.08941713974938,4.000665899431994,2.848612676302264,4.946110437255204,5.910239096128598,8.275553940736206,2.7358351182065284,3.2662608944579334,7.881114373834873,5,5
156,3.178497443603504,3,40.54372212711656,0,6.619829018245552,7.59746070873994,4.432969372719803,5.768931349796736,1.9503239137897599,6.504817774509932,1.834433297292429,8.413717491557204,1.711684188789833,2,2
157,7.049219926652907,7,70.06927177234165,2,5.450330181655836,5.757202987499774,9.838445833143663,9.867734490585569,1.407651792517697,3.661728063355186,5.790005873705745,1.7674150745050965,5.027526007295573,1,1
158,7.854576537958458,5,62.49378539274783,2,9.815957563435813,8.140546128748129,8.06375640662992,2.494196412785747,6.907472734462905,3.3016933139347033,8.394774128010598,8.795653379821266,1.9170257857439754,5,5
159,3.1387378959315972,9,57.16889513953263,1,2.304685651418353,9.9149142949312,7.601380718428935,2.029883667511227,5.816371003123153,3.9467886286010323,1.9124185822287718,5.492678058399974,1.1432824053651873,3,3
160,7.553947137506736,6,68.03593887335322,0,7.526401547960033,2.805859156633851,2.045718608729014,1.0783553235628922,1.7382131669032377,2.481584619128544,8.127021914161563,3.6688383065823578,6.545646686913376,3,3
161,4.3100481944732785,7,51.316534475608336,0,2.720716313183101,9.951837774039982,8.028963042534922,2.4001429318237206,1.314453217653896,2.630546657650181,8.304148039163934,3.3860192537363387,9.647464753721696,3,3
162,6.690752475342215,1,53.9843061569469,0,4.044367947991136,1.808309388544966,8.067419303644137,2.8654568116090084,9.907807720684012,8.11621991710151,5.340466000733892,4.888095030373264,9.12581221088935,0,0
163,6.7017673968480524,9,68.93756323160945,1,3.778288690358757,1.0208579311433248,6.409924260618954,6.675228474247831,1.270191989341647,4.462593188567005,1.5157927900943813,9.991445482932805,7.27079333441864,1,1
164,5.821972156672826,7,63.92817279005922,0,9.523323889648507,1.3974574256004813,9.913256037985347,2.9773611135226035,5.000754277451437,4.923956625135272,2.571308661224678,2.982946540938243,1.8697652574838428,3,3
165,1.8126079304896747,2,40.883667011008114,1,9.706205600094476,4.076041642630855,3.9272851533209674,1.1846873325639269,5.54157122146926,6.3464451901013,7.366836476457391,1.9289498399109966,3.4674763390507013,2,2
166,8.51772246030314,6,79.8296680804639,1,2.6471389981125446,6.696156976105907,9.471452034176664,8.439565109522398,2.055521330204005,6.306881456363929,7.406001504918545,6.265316518467957,3.8805105419676185,1,1
167,3.8870205847456223,2,42.47236183298029,1,1.1983164426775377,1.6212658679906466,9.232580034608532,4.290361309035701,2.5215560059574464,1.6063918436973315,9.085197476508988,5.396882197962314,7.8683505197100505,2,2
168,2.678666593598688,6,47.38101500578697,2,7.480072356968018,1.0509923307661055,1.1033259377444007,4.183270179226605,4.166245057693173,8.48386707703899,6.244175318991245,5.7177664395697665,8.220242613116026,4,4
169,1.3669762739928752,1,32.98522618985481,0,4.761909404834359,9.433819256129153,5.051048738273299,3.7223112625113393,7.855082885922964,2.595938979015455,2.1169663094239963,7.0024187580149535,4.465955106909284,2,2
170,6.318036488694176,9,64.17672387028125,0,1.7995622057880793,8.397339723459368,9.79393809746416,9.778359494317789,5.5637418165424,7.50764472444702,2.092734149544749,3.404296628835844,4.760955969558487,1,1
171,7.098079256580542,5,58.10730213320904,1,7.153786950193383,8.28264854025128,1.928092261672682,2.531038755783533,6.741116870976654,7.954038893153499,7.4901912162114135,9.195984958454996,1.400581353485542,5,5
172,1.1492904603507053,2,43.39295403658988,1,5.905949754346297,8.959818479517793,5.930062249449875,9.084142575579117,9.866570995816073,7.434095806821823,2.6540619859711105,4.921048595100613,3.602230465768849,0,0
173,5.608837524693529,2,57.929033814029864,0,9.824651398009955,7.300308454948939,9.810617563369936,7.991229989258992,7.912048917818887,6.210798818987307,3.955469496549448,2.161775756282156,5.06156659459876,0,0
174,3.0384619767814414,8,52.26165446159694,1,3.0466854627524103,1.9396371677327329,5.999458816952742,1.6883195994938176,4.909253483270959,1.1314809739799458,5.384908062297225,7.680688810605499,2.0528474174673184,3,3
175,6.806555113685048,6,58.257887475534,0,4.635800886938934,4.591901692663507,2.708337726749404,9.880561913507638,5.017977296168938,4.2433794312685365,1.2228838981853607,6.787939173560653,5.079407146795192,4,4
176,2.569297861044923,4,48.06497136506679,2,5.882912230558806,7.508345378181666,6.239649070833308,3.442293671851095,6.568948693369045,6.4435548642632305,3.2393712431793866,3.841690622356334,8.678582310320204,4,4
177,7.218439642922194,9,66.89420370736173,1,8.125299896080165,3.523010147123688,2.8399651655459217,1.887246343201711,6.9882868757701395,4.487061663302848,4.671006476565521,6.593668516306437,6.23188917752548,5,5
178,4.480618116704837,6,58.606513438892065,0,5.939547910480528,7.186657277226138,5.677338366050358,8.463828107131835,5.506398332530042,8.771319054215319,3.516726866438856,2.9787576073207918,1.710368695345711,3,3
179,9.43056989863061,8,75.30632480014832,1,6.516101447757543,1.220486034408871,1.666379961211132,7.360079803099299,6.803751005334819,3.779220478146538,2.2273329472080925,5.003554234064766,2.725041869472469,5,5
180,2.2376884973139393,0,29.13434491695566,0,3.035323464309467,3.755236067916339,6.449344022929642,6.554969252901107,1.211792449726889,3.641813132127944,7.552110320165776,9.094712699505926,5.270899151427006,2,2
181,4.069597159452327,6,61.946317485007285,0,8.622268552797038,5.9421730264945545,5.651109452153424,2.4038277732903985,4.866605775071597,3.3939792378339217,8.318328896511865,2.2018080984467447,4.253384348396309,3,3
182,2.021261691165302,5,55.04317343897352,1,4.857674922734281,6.68880846555618,7.661452318853168,5.306465046303657,3.5104426846612906,3.9950278206471594,3.3173107852935235,4.480268049887158,4.228543175914889,3,3
183,9.322242564507064,9,72.90278424109925,2,2.2686366476959234,6.193365980157197,6.676304240429065,8.025004241984924,2.1625700071879934,6.016644678827685,7.96977545145673,8.390281822483125,5.763407033292312,1,1
184,8.896054180428829,8,70.74965474160656,0,6.977691230548756,7.279806484660865,5.94645641677681,3.7326154432945624,1.8959186152789762,7.363137648453317,4.469982079611825,9.725418094655604,6.259563294305117,1,1
185,3.3214746494364005,0,41.39375090193373,0,2.9448140786677675,1.0547987341585516,7.2080096432330905,3.805208456635373,6.428729490532008,6.963111259649066,5.560172117686025,5.085335227796163,8.17175413248572,0,0
186,6.939856414307611,3,58.49185319285796,0,1.8780625921536975,1.9084707997976933,2.295477222150078,1.028268154433099,5.712404924373505,8.269460379833315,8.704009674038375,5.562996581290127,4.068699071162362,5,5
187,8.354999801810942,8,74.35772076879698,2,8.75788217563845,8.820498270512307,6.358236951327436,2.568190614808416,3.2822570529673225,8.973225959476824,7.749583136221671,6.149547656053928,8.24919654736528,5,5
188,5.996807304395161,3,64.04144460701724,2,5.141460380395957,7.135737796811451,2.548995425404999,8.878650626096508,5.23855052895263,8.34471138109016,8.246051661845598,9.391133274703398,4.047501062013692,1,1
189,5.766855205204059,9,64.41582947814193,1,7.743553414261988,2.0163847841741016,9.329699870666929,4.975718424739364,5.430090836641675,1.1705086303691912,2.2316064992772113,8.723861118793268,1.4988969004711046,1,1
190,3.1766706181040654,2,39.538525631619926,2,3.6152880382571957,8.578669936587213,1.615006943610438,9.858110493109905,2.755080823947542,7.623261581967899,1.6274748325035653,2.535410121594799,5.9876888590431205,0,0
191,1.837924910253093,8,44.61717859068664,1,8.082731214258997,3.180080960421102,4.8733727472171395,4.5613716721641335,6.868837556934856,2.8755961625649844,9.040642561791884,4.930820360623676,6.291120924053331,4,4
192,9.074941821579941,1,55.57017526503023,1,2.007423343193773,5.304338957757011,7.262177298899004,7.436678093022171,8.028274207474814,2.1963523843718438,4.490508426139849,5.176003853767837,9.410862210596742,0,0
193,9.103762514469974,3,63.145652679040936,2,4.203760364153674,2.3067686159619427,5.1221999050143285,3.537271386142562,8.12317186800567,6.74639906319222,3.5909171026271274,8.10186500483881,7.53455193456227,5,5
194,6.697913115459412,5,69.06652866396718,1,9.802556361761757,7.39099050779536,1.828857279096121,4.274286770268402,6.422228476331096,3.877688758669254,7.522266288356421,6.426035943448918,9.259953872449955,5,5
195,4.051268119438307,1,41.565747863134064,2,8.145907447312055,7.0016897891284104,5.9804111451403665,2.716533888318052,5.6047472426711265,1.5140544703339893,8.527740369218709,6.8879841582611165,9.175124892187085,2,2
196,4.142886171513948,7,57.54759827273634,1,5.475303372832194,2.9000122404952258,6.774687179446191,4.123561316494555,1.549064287048554,2.238667609585252,8.76240659708471,9.983799168990558,6.441166992324179,1,1
197,7.533601109832154,7,66.5186888491327,2,4.057997244056966,8.770606901713016,7.334130798914569,5.925137683785788,3.5904816896644527,1.0083647518296495,3.8439742701270463,1.6746403912301175,5.749858588028028,3,3
198,9.073992339573193,0,63.163943385959996,2,8.849221300202288,4.61175421797741,4.35933833016483,9.925955928813245,1.839443021003529,9.129012646102366,8.669911520815067,3.007088411803597,6.016968704472399,0,0
199,8.983777818386056,2,73.58599558452627,1,5.903629831760641,3.6326358196366764,6.07293973925886,6.977815417646071,9.674408447906263,1.2215618545711473,1.3684054993691084,4.671063436343921,9.80497726909523,5,5
200,8.018879912718614,9,69.40229587355424,0,7.825825160822,2.370966305180819,5.056178274450218,2.7932135896748265,2.2157213160318463,2.8851019255855994,1.4469534231374699,4.130041627439985,7.95850922572263,3,3
201,6.77828481538859,8,63.88765723357465,1,7.786969122845476,3.395512112639837,7.0485043487702805,1.4046529743239602,2.3659786886599186,4.746365026191166,6.61167275656739,1.1948100521228522,1.9563931431315624,3,3
202,1.7572596849554394,4,48.492583440211675,2,1.1615111071164264,1.198242291014353,6.2520127059233666,2.137208331830595,9.006189564974429,4.209141933557372,1.5679573220399161,1.8259984582405826,8.005855661032598,0,0
203,2.454658426851524,5,50.773432728686124,0,2.136284045133521,6.24931743210504,5.731805976032214,6.062996811457427,9.49535455128812,9.20553289221498,3.9214825165914537,7.128579622632186,2.534842440084033,0,0
204,9.086987696743714,3,72.49449971891131,1,6.93666429755268,8.580076717095531,3.245719301544238,7.886442959350897,7.8924613531141885,1.362600511610879,7.054803876222316,8.913920170263046,5.026154941050631,5,5
205,6.457861536936309,9,70.29322553743876,1,2.454578301572843,5.940824044974776,1.0181666597341053,9.463772865706723,1.0486443130540288,5.609932369093464,4.0354020644880375,5.628043101393798,2.8941370495888084,1,1
206,1.0827734645496667,1,33.45185993971371,1,3.2994401019004425,2.9734656573148817,2.5667350778028633,1.1424085479713875,1.0121164386090733,7.124315162719366,2.616398032960863,5.852719715622697,7.206247589799068,2,2
207,1.913243885794289,7,52.69300581084442,0,9.519741587796464,1.3030226039248545,2.0535943728175177,5.704841274056828,4.402906928087057,9.38528176313052,3.5321555966845746,3.2958408954914145,8.89578762573732,4,4
208,6.971515921972502,5,66.45806566883205,2,6.041640325374207,2.9316526593292256,5.04176270509852,5.237806206008591,2.290558330098033,6.58334126911349,5.118177990253886,7.910887272703402,3.6132569683001288,1,1
209,1.0455542546159682,4,45.239073669834724,1,7.756565562994124,4.74509285263983,6.510323356856602,6.904495197781336,1.1654752793643754,8.233797124105864,5.278472698199342,7.766151286305307,1.7380966708736887,2,2
210,2.4472724627574878,8,55.87818754380895,1,6.021826649043759,7.836502858298168,2.9177650781632734,6.036209690188078,5.176600204640542,1.7535244406081356,8.047002082124818,6.29529120295891,3.6864378826746695,3,3
211,5.938604104299275,0,53.149185760843594,1,5.972622533044527,2.690585672839967,9.451513863704683,7.183352355242325,9.487557076662744,4.473455598432347,7.751379064883613,2.9139785786020855,7.051256721389749,0,0
212,7.227056779234239,4,65.52764828993108,1,1.8473671911312812,7.478123080192175,1.06013916301499,6.9227432627427135,3.9143761741218825,4.365524210311607,5.111360241005217,1.8731639641338051,3.9588411479900496,3,3
213,6.867651335523405,5,67.51374896175786,1,4.092968733481928,8.802401215166952,7.950709136488086,2.053105523721516,6.950266105858269,8.97659394810146,8.611006141888943,1.5781471827141331,3.5030095079842307,5,5
214,3.018423785145038,4,50.29882079338332,2,3.5418780881786054,5.0855216329752135,6.62684292577398,8.197461222568476,6.870118178191967,2.3623405413694742,2.0281342473225625,6.3342645997859,2.6599167152583845,2,2
215,7.409612992127823,5,61.3932485747992,2,4.516555290522519,8.39288792478334,4.361993209429137,2.109093181446924,3.25972093298651,2.3669755510296726,3.2981801520601133,8.4253178722852,5.477647841869902,1,1
216,3.135241787471201,5,50.13929379458022,1,8.185097694018955,5.99191613231586,1.4544004997116713,7.286775626882234,6.853827239414779,3.957023348972186,8.451788171520263,8.724973886028323,3.4835394534146884,2,2
217,3.9285972834334095,6,59.818336682842016,0,4.347394011251784,6.7338175337281445,6.6473791460585145,4.745308308765461,2.9110057685820214,1.4901944263015383,4.401946347635378,5.172598669091048,7.579093142255348,3,3
218,7.718422646062217,3,55.070589583250474,2,5.065271373085144,5.736506143043824,4.470521615790832,5.624656611189382,2.0980667221920015,2.6421223658724102,9.83063402914458,8.058441693760452,1.6896016179298243,1,1
219,6.846696091424932,7,66.3834548186393,0,4.576432514367848,5.168554450762076,9.426404254718973,9.129682129381395,7.312449570037211,9.686886746911616,5.196279533750519,9.521921767069212,6.9762972980018585,1,1
220,8.6430106944476,6,65.962338021706,2,1.8406717477776604,3.1118809759826442,5.877910674007893,9.008953538261379,2.0209673539352506,4.853655458804555,8.127420606673876,3.476531012392612,3.138040131109929,1,1
221,6.91851603070309,8,66.89927220678337,1,4.969649424257053,3.7287465351494147,9.456863601641574,8.360706750895265,9.972182967304198,6.688172875801928,4.620763372441347,4.581643117426815,5.403513349464428,5,5
222,6.114777430019244,6,66.73659160309423,2,2.7604834574006354,3.609731070492481,2.984353241259737,5.5913354241069095,2.651071610352064,7.535001334101732,4.824581671561873,9.383310933370126,3.5748092982813455,1,1
223,1.8430729104528323,2,40.484714071458015,1,2.680509661957373,6.069600378584332,7.531533193276929,7.626158291204498,6.347276764808118,4.302652663064804,4.4459483255576515,4.044078705855563,7.504918084097161,0,0
224,4.309442227534902,2,47.16050942338545,2,1.8463249399083972,2.0795832372150094,6.555241187638531,5.616073499669285,4.702371142713305,2.3250436696946526,7.471680584597306,9.224886612896167,9.50776336226473,2,2
225,3.386821309135529,7,47.361183222506995,1,4.210038767275883,9.251125216321016,7.654674068481807,8.826454742272997,2.137477801651004,2.8592291459960273,5.92766095653995,9.829403760290191,9.25369101522832,4,4
226,3.195906790411752,4,51.31898820137136,1,7.817336963104756,7.485896307548019,2.932010775752831,4.624982499096099,1.2505951681967207,3.819398289225493,9.494003002315322,6.956296557169822,6.25083593629682,2,2
227,9.75709499277201,3,68.4987058840214,1,3.4879752152505645,4.6130106782187426,6.984950646139963,9.732118099733892,6.6045905406355,6.724615783170031,3.258012848806943,8.352012605537514,5.1634927293128055,1,1
228,4.537879522000844,7,68.42991218252983,1,3.811141916969622,2.427617300737402,5.482363537511821,9.390904824059898,8.260818074102135,4.58452494180149,1.9050645887509992,7.745910077989767,8.364704584954437,4,4
229,9.02841899659402,5,65.54636581501707,0,6.784071919051812,8.937929527494724,7.685424774156846,7.674423575066069,8.578140953560697,1.0613322811011532,4.5393533658929375,7.295808318539714,7.149937263649569,5,5
230,6.680247633975366,1,53.13649454024579,1,2.76256731328227,8.414002810910487,3.94340179736636,3.514742957584648,5.34442125769241,5.710664665607247,6.550414368820984,3.762379656831093,2.6520770279523957,0,0
231,8.153301731874835,3,61.70682361417828,0,9.07262137381181,7.495493974454614,9.010513229187273,2.1848822991393257,7.99709920464147,9.29362052716676,8.747190432239456,1.5138490411714933,8.388272922517002,5,5
232,5.523733837946729,3,60.45846791265756,0,5.68171470926399,3.4439234267011813,1.7587118315021533,8.692331050838778,7.055624201396903,8.308698499078112,4.115771980122949,4.087465592676855,4.859959504552392,0,0
233,6.192134961637232,5,58.09992722297694,1,5.028426462881953,4.62201973690302,8.264703869120693,2.4877205752416516,7.518290747492199,8.42690234133668,6.884080760120154,7.0024238668351595,2.700870939740576,5,5
234,5.432659244369775,5,57.693085361961025,0,6.020381727362812,1.9247342720718104,8.751876632335817,8.68834710097602,5.433391046996327,8.155522158455181,4.151788129208971,1.9227627840502124,3.536176153568432,0,0
235,2.7571868901824006,0,41.3110432191299,2,2.494308820745759,2.7013557225477856,8.35527080230139,5.416885060411244,6.700705662179144,3.913577430493813,6.554976246950123,1.1072618468041788,3.407743272235081,0,0
236,7.502069037353548,7,67.43925272784244,1,6.521258247752587,8.047149735850596,5.614537548355984,4.659011054272938,8.249733222184513,7.886744503789528,8.963271523275857,2.257231353426448,5.672862771431141,5,5
237,3.526951261967702,5,48.34868571315046,0,4.2679066297060935,7.435348469656154,4.945464820276852,9.128717009509861,4.580957580013207,2.288452220300737,3.0822187803346814,7.441623337697158,3.1093308161008797,2,2
238,1.2188436978830846,2,38.62698105814079,1,9.07467706868157,6.341371866783412,9.966360578723892,6.434658842862501,8.253810107808253,6.919445325483582,4.638174778963353,9.755143314907995,2.1120983866141856,2,2
239,6.80925066316451,8,71.79591073879239,1,2.5196878600991752,9.061540533335556,3.062547560927459,6.18952606416746,6.3281515851015655,6.77411710016495,9.939386767867719,9.847582296533384,2.1132176555238464,1,1
240,2.5939961146634403,1,34.64941184693502,1,5.56345993478897,6.249398660317409,5.921883692884402,6.028893501619579,2.493109219337076,1.2301281918076121,8.817013254245147,5.445812342261691,6.24948577425187,2,2
241,9.464127259176228,7,73.05723014826306,0,6.383013664321162,5.202711999672497,7.03607972844093,4.3405256441757825,1.2221574150212615,8.091731202318385,6.0817587210658175,8.824170708931128,7.612833599644407,1,1
242,9.585357193023286,9,73.255467504374,2,1.3004524160774311,4.063336716751865,7.307808722752887,8.070787931762144,4.264782403592369,9.129232945856176,5.649648326688478,7.631438101763536,3.893797079545067,1,1
243,9.233779511984036,2,67.67657168057632,2,4.273238122805262,9.464036551625552,2.836221991647208,3.275185996141957,5.920266954667059,3.406737506248969,3.561403440742129,5.509362132861431,1.3118563883261536,5,5
244,4.331428302298999,4,43.37835038297812,0,7.593717112307496,1.7444391537191815,6.885946831058211,9.450054640371475,8.558383169831394,8.311516517675358,5.654884849241765,6.154844796595781,2.1450239824330968,0,0
245,1.1391095487598069,5,40.62271940992148,1,8.38339756704076,9.377986348547276,8.365326098332035,9.045866845422648,2.147371121262216,1.741653746757534,8.633633484519525,2.2350443195518395,9.232251043033514,4,4
246,9.354867063289529,9,77.95066056519119,0,3.818457953355541,8.440431939379165,1.45016719139001,4.037322931074083,8.201857129152213,6.399710724349594,7.166570619500025,9.438953145549329,5.441892936305077,5,5
247,4.8536573348558285,5,62.38859215073919,0,8.18733945144476,2.1693693208213114,9.203691639927849,7.565173928484974,8.767081414605043,5.370821788008494,3.610396253601879,4.1673679365859915,5.0821552865365724,4,4
248,9.699893371393026,3,64.77092880881415,0,9.7098028939305,6.084859219077282,1.2655364963068534,6.159008750046323,2.356187383007504,5.913311799781,2.8131752894817965,5.0153433081145256,1.3424426047908182,5,5
249,9.672579793803276,2,60.241741747943834,1,8.711865424675846,8.798931835741783,4.203739292395549,4.038843717993111,8.664348873737971,9.335846816959105,3.386876832971462,7.044942078981089,7.557733200852092,5,5
250,8.677085099206241,3,71.43704064482168,0,2.0587958934339268,6.146282472464383,1.1423187660966585,9.896694831959021,9.923082110585128,8.841837225221681,2.5278328125354386,4.0051222437389855,5.75261272838871,5,5
251,3.6500400286262713,0,33.710050583797596,1,7.657572988769866,9.1647983940456,1.6943065168562368,1.2271361126343778,7.541549479434138,8.065752915157812,1.8607662642134435,3.2883324489003747,2.818728424778687,2,2
252,4.465879557417328,3,38.40360888915158,0,3.8770014919649025,9.486854351344382,9.200514566620711,3.27381427559158,8.062927136424893,3.463286119105339,4.772225569978495,6.6794445394319855,1.9906638416295146,2,2
253,8.660230043651712,0,58.180762381221804,2,9.895743904708688,4.801460699658753,4.19374747671533,5.680666550000353,9.949737408029861,9.206367658174825,2.0196964395844095,1.224856740536645,4.450490772687987,0,0
254,3.852298046406499,0,39.04662301745644,0,5.3682308484389845,4.395822952656912,4.822943773825476,5.697577031307075,6.449331254733508,1.8775692321748774,2.547213019543939,7.48652600824011,8.534457677755231,2,2
255,2.5254347201748324,9,50.47014007487093,0,2.1019050852304693,9.42689038572241,2.9380994324429737,6.300397674510077,3.770977438146245,8.67996294902909,5.925922159055375,5.626210328888588,8.78765103280922,4,4
256,6.0112113621251515,5,61.57541632287222,2,7.5266699322465165,7.076260550347013,6.373861931680478,7.765085548206273,8.5377775066845,3.9534406511824702,2.4813934632961727,6.45178357468841,6.425617423560728,4,4
257,9.425392967447028,4,67.49518247119708,1,3.9071007854759245,2.0442041321335234,6.353228932100107,6.611300474673667,6.530371997604681,1.4839508049578503,1.5749179068781256,6.686921433221966,7.547827845071284,1,1
258,7.264268170074757,3,54.97241135654063,1,9.973703413734956,1.3806257430041309,4.349803526426973,6.402533144752333,6.230758813488609,7.0242128581667345,3.8564996502509667,5.7434514084330734,2.0364020866258334,5,5
259,6.1305505308042845,2,45.990129599058385,0,9.818042120690697,6.081661458975368,3.997313846248585,1.4816301662173896,3.2827199996263445,3.081519354843599,2.9828718875977076,6.242803996966623,6.293134589210694,2,2
260,1.8745884439369167,0,39.986051973211474,2,6.905206162185226,9.37153868894582,8.964678773625291,4.3887725901036845,7.80700842624598,3.192140132781687,5.637746691949391,7.154093808008871,7.002691331384636,2,2
261,6.535065040292528,5,62.85620101067089,1,2.168438040565458,8.598238321652365,4.449558156779812,3.0885016573104043,1.7350054827408663,3.7544244960589435,1.921303761248884,7.778069624617068,2.80641558622413,1,1
262,9.91048465093837,1,61.2355746339182,0,7.1817489790752616,7.082629718179028,5.441508929389674,3.388331004417779,9.318583637151951,1.5731629075226505,7.765937089146803,7.547071521575084,8.92139259619233,5,5
263,2.260756137128716,7,60.015453391624476,2,1.8372743781402447,2.2520426400197877,3.5497428618243756,5.989037269063104,3.9324111469343626,2.594144297784286,9.156101674916247,8.826548119590356,2.754970637689178,1,1
264,5.664966871273631,9,59.644476782190125,1,1.2642774319215309,3.2880824537382605,8.080925530214145,2.795547834366476,2.149971875109914,1.0462566482700426,7.690916565605749,2.7049908985066247,3.8212962386180536,3,3
265,8.8963576473516,4,57.0614470874311,1,8.406626015993375,8.879601038973545,4.577033412091825,3.6455419091520778,4.981298797921769,5.008685689952081,5.795443336612548,4.610331725426178,6.585011623211127,5,5
266,7.66691755978784,6,61.54121232995729,2,2.887776529153132,2.6452651299121044,5.622499418898921,3.133762376656061,1.3822291833087985,1.7582983967617416,8.746010396099965,9.530164594130113,6.745150586176577,1,1
267,7.273141668957412,9,69.59149492509475,2,4.411244135971876,3.505954674253911,3.2802145305369526,9.536526488963753,7.161635748384697,7.143873445397791,7.254265418033567,4.569315169476967,7.294462668886306,1,1
268,7.322356755883983,1,55.183767514265405,2,9.761116509785559,2.1664058607589776,9.888936331071266,9.501991589539857,9.124349594008205,3.1206056607248356,1.0949601020517088,2.123830692153304,2.008105417613851,0,0
269,4.2354203609777965,7,55.50008079365174,2,4.031564516749929,7.0849740827297,3.6234616683135057,6.489474027364466,8.535367064246579,9.492167296316595,4.5468113749705275,5.729006137259616,8.645179869356998,4,4
270,3.64232659838044,1,44.687256777712804,0,3.6684080315498373,9.495840748268886,7.936682778149965,9.3207022185871,2.14632526103093,8.841264646587874,8.658567094661201,1.9854187529901595,5.795624190549339,0,0
271,8.284250399306622,3,54.59505407696764,2,9.263871996604976,3.4207122843584736,4.8474608532108325,8.072313809215359,2.1364402339695867,3.6049680547138743,4.1127297217774235,2.825679148550787,5.241896146945615,0,0
272,8.291020552112627,0,62.09188467670418,1,1.996736007870623,5.2786594706506635,2.855956645757259,6.309530945216279,8.320910340918378,8.048939091910109,1.3169365617297115,9.98486880913861,9.829878620621587,5,5
273,8.803650867220934,4,64.00019670969995,1,7.836241691031686,6.709057657400838,8.19746887568375,1.0579169034711615,9.318288471428044,8.229204141983256,7.715616746970451,5.872263745565188,7.663404672469178,5,5
274,9.219164973008242,8,79.24397407696537,0,9.892590099874965,9.995196233940677,4.002461101261389,7.952646574714636,5.146028468501402,9.879068027029694,8.218344432545816,3.5565255013638613,2.062054239574374,5,5
